code,,level,category,state,ppd,address,postcode,city,longitude,latitude
ABC9012,SEKOLAH JENIS KEBANGSAAN (CINA) YU YING,Rendah,SJKC,PERAK,PPD KINTA SELATAN,"JALAN TENGAS, MAMBANG DIAWAN",31950,KAMPAR,101.147196,4.261242
ABCA001,SEKOLAH JENIS KEBANGSAAN (CINA) HO PIN,Rendah,SJKC,PERAK,PPD MUALLIM,"KAMPUNG BARU, SLIM VILLAGE",35800,SLIM RIVER,101.479240,3.850721
ABCA002,SEKOLAH JENIS KEBANGSAAN (CINA) PHIN MIN,Rendah,SJKC,PERAK,PPD MUALLIM,BEHRANG STESEN,35950,BEHRANG STESEN,101.448735,3.743755
ABCA003,SEKOLAH JENIS KEBANGSAAN (CINA) CHIN HUA,Rendah,SJKC,PERAK,PPD MUALLIM,PEKAN SLIM RIVER,35800,SLIM RIVER,101.400364,3.832999
ABCA004,SEKOLAH JENIS KEBANGSAAN (CINA) BEHRANG ULU,Rendah,SJKC,PERAK,PPD MUALLIM,BEHRANG ULU,35910,TANJONG MALIM,101.496792,3.755950
ABCA005,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG SIN,Rendah,SJKC,PERAK,PPD MUALLIM,"121-122, JLN KETOYONG",35900,TANJONG MALIM,101.520456,3.684052
ABCB001,SEKOLAH JENIS KEBANGSAAN (CINA) YEONG SENG,Rendah,SJKC,PERAK,PPD BAGAN DATUK,"BATU 10, JENDARATA",36400,HUTAN MELINTANG,100.945371,3.913763
ABCB002,SEKOLAH JENIS KEBANGSAAN (CINA) POOI SENG,Rendah,SJKC,PERAK,PPD BAGAN DATUK,BATU 13,36400,HUTAN MELINTANG,100.902336,3.892379
ABCB003,SEKOLAH JENIS KEBANGSAAN (CINA) POOI AING,Rendah,SJKC,PERAK,PPD BAGAN DATUK,PARIT 7,36300,SUNGAI SUMUN,100.853883,3.891486
ABCB004,SEKOLAH JENIS KEBANGSAAN (CINA) KEOW MIN,Rendah,SJKC,PERAK,PPD BAGAN DATUK,JALAN TEPI SUNGAI,36400,HUTAN MELINTANG,100.930778,3.873982
ABCB005,SEKOLAH JENIS KEBANGSAAN (CINA) SIN MIN,Rendah,SJKC,PERAK,PPD BAGAN DATUK,SUNGAI TIANG,36200,SELEKOH,100.713653,3.908755
ABCB006,SEKOLAH JENIS KEBANGSAAN (CINA) CHONG SAN,Rendah,SJKC,PERAK,PPD BAGAN DATUK,SUNGAI BURUNG,36100,BAGAN DATOH,100.708308,3.976254
ABCB007,SEKOLAH JENIS KEBANGSAAN (CINA) HWA NAN,Rendah,SJKC,PERAK,PPD BAGAN DATUK,BATU 23,36200,SELEKOH,100.770513,3.907340
ABCB008,SEKOLAH JENIS KEBANGSAAN (CINA) HUA HSIA,Rendah,SJKC,PERAK,PPD BAGAN DATUK,"JALAN PASAR, BAGAN DATOH",36100,BAGAN DATOH,100.785163,3.989119
ABCB009,SEKOLAH JENIS KEBANGSAAN (CINA) YEE HWA,Rendah,SJKC,PERAK,PPD BAGAN DATUK,SUNGAI BELUKANG,36200,SELEKOH,100.741402,3.865931
ABCB010,SEKOLAH JENIS KEBANGSAAN (CINA) SIMPANG TIGA,Rendah,SJKC,PERAK,PPD BAGAN DATUK,"BATU 24, SIMPANG 3, JALAN BAGAN DATOH",36100,BAGAN DATOH,100.776274,3.932895
ABCB011,SEKOLAH JENIS KEBANGSAAN (CINA) BAGAN PASIR LAUT,Rendah,SJKC,PERAK,PPD BAGAN DATUK,JALAN BARU BAGAN PASIR LAUT,36200,SELEKOH,100.818356,3.860158
ABD0073,SEKOLAH JENIS KEBANGSAAN (TAMIL) TAPAH,Rendah,SJKT,PERAK,PPD BATANG PADANG,JALAN DATO'  PONNUSAMY PILLAI,35000,TAPAH,101.264119,4.194475
ABD0074,SEKOLAH JENIS KEBANGSAAN (TAMIL) KHIR JOHARI,Rendah,SJKT,PERAK,PPD BATANG PADANG,TAPAH ROAD,35400,TAPAH ROAD,101.197991,4.176747
ABD0075,SEKOLAH JENIS KEBANGSAAN (TAMIL) TUN SAMBANTHAN,Rendah,SJKT,PERAK,PPD BATANG PADANG,JALAN SUNGKAI,35500,BIDOR,101.289169,4.107362
ABD0076,SEKOLAH JENIS KEBANGSAAN (TAMIL) BHARATHY,Rendah,SJKT,PERAK,PPD BATANG PADANG,JALAN PASAR,35300,CHENDERIANG,101.237616,4.265590
ABD0077,SEKOLAH JENIS KEBANGSAAN (TAMIL) SUNGKAI,Rendah,SJKT,PERAK,PPD BATANG PADANG,PEKAN SUNGKAI,35600,SUNGKAI,101.309874,3.998189
ABD0081,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TONG WAH,Rendah,SJKT,PERAK,PPD BATANG PADANG,LADANG TONG WAH,35000,TAPAH,101.251088,4.234965
ABD0082,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BIDOR TAHAN,Rendah,SJKT,PERAK,PPD BATANG PADANG,LADANG BIDOR TAHAN,35500,BIDOR,101.284699,4.089749
ABD0083,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BIKAM,Rendah,SJKT,PERAK,PPD BATANG PADANG,PETI SURAT N0.17,35600,SUNGKAI,101.298316,4.047721
ABD0084,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUNGAI KRUIT,Rendah,SJKT,PERAK,PPD BATANG PADANG,"LOT 4857, LADANG SUNGAI KRUIT",35600,SUNGKAI,101.338778,3.988633
ABD0086,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUNGKAI,Rendah,SJKT,PERAK,PPD BATANG PADANG,LADANG SUNGKAI,35600,SUNGKAI,101.329935,3.961192
ABD0089,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KELAPA BALI,Rendah,SJKT,PERAK,PPD BATANG PADANG,LADANG KELAPA BALI,35800,SLIM RIVER,101.355516,3.835151
ABD0106,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BANOPDANE,Rendah,SJKT,PERAK,PPD BATANG PADANG,"BATU 4, JALAN TELUK INTAN",35500,BIDOR,101.254860,4.094454
ABD1073,SEKOLAH JENIS KEBANGSAAN (TAMIL) MAHA GANESA VIDDYASALAI,Rendah,SJKT,PERAK,PPD MANJUNG,KAMPUNG SELAMAT,32000,SITIAWAN,100.698039,4.213932
ABD1075,SEKOLAH JENIS KEBANGSAAN (TAMIL) PANGKOR,Rendah,SJKT,PERAK,PPD MANJUNG,JALAN PANGKOR,32300,PANGKOR,100.574911,4.222181
ABD1077,SEKOLAH JENIS KEBANGSAAN (TAMIL) PENGKALAN BARU,Rendah,SJKT,PERAK,PPD MANJUNG,PENGKALAN BARU,34900,PANTAI REMIS,100.642050,4.480955
ABD1078,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG HUNTLY,Rendah,SJKT,PERAK,PPD MANJUNG,LADANG HUNTLY,34900,PANTAI REMIS,100.697790,4.431421
ABD1079,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SOGOMANA,Rendah,SJKT,PERAK,PPD MANJUNG,LADANG SOGOMANA,32500,CHANGKAT KRUING,100.694866,4.390451
ABD1082,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG AYER TAWAR,Rendah,SJKT,PERAK,PPD MANJUNG,LADANG AYER TAWAR,32400,AYER TAWAR,100.711640,4.303120
ABD1083,SEKOLAH JENIS KEBANGSAAN (TAMIL) KAMPONG TUN SAMBANTHAN,Rendah,SJKT,PERAK,PPD MANJUNG,JALAN LADANG ULU AYER TAWAR,32400,AYER TAWAR,100.703631,4.336969
ABD1084,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG CASHWOOD,Rendah,SJKT,PERAK,PPD MANJUNG,LADANG CASHWOOD,32400,AYER TAWAR,100.688590,4.321599
ABD1085,SEKOLAH JENIS KEBANGSAAN (TAMIL) KAMPUNG COLUMBIA,Rendah,SJKT,PERAK,PPD MANJUNG,JALAN KAMPUNG COLUMBIA,32400,AYER TAWAR,100.731247,4.274371
ABD1086,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG WALBROOK,Rendah,SJKT,PERAK,PPD MANJUNG,LADANG WALBROOK,32000,SITIAWAN,100.718800,4.258100
ABD1087,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SG WANGI II,Rendah,SJKT,PERAK,PPD MANJUNG,JALAN BERUAS,32000,SITIAWAN,100.712710,4.239254
ABD1089,SEKOLAH JENIS KEBANGSAAN (TAMIL) MUKIM PUNDUT,Rendah,SJKT,PERAK,PPD MANJUNG,KOMPLEKS SEKOLAH WAWASAN MANJUNG,32200,LUMUT,100.652485,4.199468
ABD1091,SEKOLAH JENIS KEBANGSAAN (TAMIL) KAMPUNG KAYAN,Rendah,SJKT,PERAK,PPD MANJUNG,KAMPUNG KAYAN,32030,SITIAWAN,100.798046,4.044961
ABD1092,SEKOLAH JENIS KEBANGSAAN (TAMIL) AYER TAWAR,Rendah,SJKT,PERAK,PPD MANJUNG,JALAN BESAR AYER TAWAR,32400,AYER TAWAR,100.754835,4.294859
ABD1093,SEKOLAH JENIS KEBANGSAAN (TAMIL) BERUAS,Rendah,SJKT,PERAK,PPD MANJUNG,JALAN BERUAS,32700,BERUAS,100.766940,4.503277
ABD2158,SEKOLAH JENIS KEBANGSAAN (TAMIL) TANJONG RAMBUTAN,Rendah,SJKT,PERAK,PPD KINTA UTARA,JALAN STESYEN,31250,TANJONG RAMBUTAN,101.156760,4.671155
ABD2159,SEKOLAH JENIS KEBANGSAAN (TAMIL) KERAJAAN,Rendah,SJKT,PERAK,PPD KINTA UTARA,JALAN SUNGAI PARI,30200,IPOH,101.067570,4.592387
ABD2160,SEKOLAH JENIS KEBANGSAAN (TAMIL) ST PHILOMENA CONVENT,Rendah,SJKT,PERAK,PPD KINTA UTARA,"NO 45B, JALAN SILIBIN",30100,IPOH,101.069338,4.602306
ABD2161,SEKOLAH JENIS KEBANGSAAN (TAMIL) PERAK SANGEETHA SABAH,Rendah,SJKT,PERAK,PPD KINTA UTARA,JALAN TUN ABDUL RAZAK,30100,IPOH,101.070860,4.597420
ABD2163,SEKOLAH JENIS KEBANGSAAN (TAMIL) METHODIST,Rendah,SJKT,PERAK,PPD KINTA UTARA,"JALAN MADRAS, BUNTONG",30100,IPOH,101.060910,4.590871
ABD2164,SEKOLAH JENIS KEBANGSAAN (TAMIL) CHETTIARS,Rendah,SJKT,PERAK,PPD KINTA UTARA,"JLN LAHAT ,IPOH",30200,IPOH,101.073296,4.589650
ABD2166,SEKOLAH JENIS KEBANGSAAN (TAMIL) KG.SIMEE,Rendah,SJKT,PERAK,PPD KINTA UTARA,KAMPUNG SIMEE,31400,IPOH,101.113046,4.617455
ABD2167,SEKOLAH JENIS KEBANGSAAN (TAMIL) GUNONG RAPAT,Rendah,SJKT,PERAK,PPD KINTA UTARA,"MAIN ROAD, GUNUNG RAPAT",31350,IPOH,101.118710,4.573000
ABD2168,SEKOLAH JENIS KEBANGSAAN (TAMIL) MENGLEMBU,Rendah,SJKT,PERAK,PPD KINTA UTARA,JALAN TRANCHELL,31450,MENGLEMBU,101.043810,4.563892
ABD2169,SEKOLAH JENIS KEBANGSAAN (TAMIL) CHANGKAT,Rendah,SJKT,PERAK,PPD KINTA SELATAN,JALAN CHANGKAT,31000,BATU GAJAH,101.034913,4.475618
ABD2170,SEKOLAH JENIS KEBANGSAAN (TAMIL) TRONOH,Rendah,SJKT,PERAK,PPD KINTA SELATAN,JALAN BOTA,31750,TRONOH,100.987551,4.418053
ABD2173,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG CHEMOR,Rendah,SJKT,PERAK,PPD KINTA UTARA,LADANG CHEMOR,31200,CHEMOR,101.129390,4.738150
ABD2174,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG CHANGKAT KINDING,Rendah,SJKT,PERAK,PPD KINTA UTARA,LADANG CHANGKAT KINDING,31250,TANJUNG RAMBUTAN,101.148830,4.705740
ABD2175,SEKOLAH JENIS KEBANGSAAN (TAMIL) KLEBANG,Rendah,SJKT,PERAK,PPD KINTA UTARA,"JALAN KUALA KANGSAR, IPOH",31200,CHEMOR,101.120108,4.683972
ABD2176,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG STRATHISLA,Rendah,SJKT,PERAK,PPD KINTA UTARA,"HALA CHEPOR 16, TAMAN CHEPOR RAYA",31200,CHEMOR,101.092196,4.692734
ABD2178,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KINTA VALLEY,Rendah,SJKT,PERAK,PPD KINTA SELATAN,JALAN TANJUNG TUALANG,31007,BATU GAJAH,101.046004,4.400682
ABD2189,SEKOLAH JENIS KEBANGSAAN (TAMIL) TAMAN DESA PINJI,Rendah,SJKT,PERAK,PPD KINTA UTARA,LAHAT,31500,LAHAT,101.091694,4.513602
ABD3057,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SELINSING,Rendah,SJKT,PERAK,PPD KRIAN,SIMPANG AMPAT,34400,SEMANGGOL,100.659485,4.907806
ABD3058,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG YAM SENG,Rendah,SJKT,PERAK,PPD KRIAN,BATU 8 JALAN KERIAN,34400,SEMANGGOL,100.700123,4.941571
ABD3059,SEKOLAH JENIS KEBANGSAAN (TAMIL) KUALA KURAU,Rendah,SJKT,PERAK,PPD KRIAN,"JKR 410 JLN RAJA BASHAH, KUALA KURAU",34350,KUALA KURAU,100.434028,5.018645
ABD3060,SEKOLAH JENIS KEBANGSAAN (TAMIL) SIMPANG LIMA,Rendah,SJKT,PERAK,PPD KRIAN,"JALAN TERUSAN, SIMPANG LIMA",34200,PARIT BUNTAR,100.490205,5.093561
ABD3061,SEKOLAH JENIS KEBANGSAAN (TAMIL) BAGAN SERAI,Rendah,SJKT,PERAK,PPD KRIAN,BAGAN SERAI,34300,BAGAN SERAI,100.536320,5.011126
ABD3062,SEKOLAH JENIS KEBANGSAAN (TAMIL) SAINT MARY'S,Rendah,SJKT,PERAK,PPD KRIAN,"KOMPLEKS SEKOLAH WAWASAN, PEKAN BARU",34200,PARIT BUNTAR,100.494504,5.117974
ABD3064,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUNGAI BOGAK,Rendah,SJKT,PERAK,PPD KRIAN,LADANG SG BOGAK,34300,BAGAN SERAI,100.523590,5.056304
ABD3066,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG GULA,Rendah,SJKT,PERAK,PPD KRIAN,LADANG GULA,34350,KUALA KURAU,100.467564,4.956176
ABD3067,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG CHERSONESE,Rendah,SJKT,PERAK,PPD KRIAN,LADANG CHERSONESE,34350,KUALA KURAU,100.442362,4.991251
ABD3068,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG JIN SENG,Rendah,SJKT,PERAK,PPD KRIAN,"LADANG JIN SENG, BATU 4, JLN SIAKAP",34350,KUALA KURAU,100.470371,4.956041
ABD3069,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SOON LEE,Rendah,SJKT,PERAK,PPD KRIAN,LADANG SOON LEE,34300,BAGAN SERAI,100.523353,5.013266
ABD3070,SEKOLAH JENIS KEBANGSAAN (TAMIL) ARUMUGAM PILLAI,Rendah,SJKT,PERAK,PPD KRIAN,"MATANG PASIR, ALOR PONGSU",34300,BAGAN SERAI,100.600524,5.081222
ABD3071,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KALUMPONG,Rendah,SJKT,PERAK,PPD KRIAN,LADANG KALUMPONG,34300,BAGAN SERAI,100.539760,4.968870
ABD3072,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG GEDONG,Rendah,SJKT,PERAK,PPD KRIAN,LADANG GEDONG SUNGAI GEDONG,34300,BAGAN  SERAI,100.603972,4.974261
ABD4109,SEKOLAH JENIS KEBANGSAAN (TAMIL) GANDHI MEMORIAL,Rendah,SJKT,PERAK,PPD KUALA KANGSAR,14 JALAN DATO SAGOR,33000,KUALA KANGSAR,100.936196,4.770877
ABD4110,SEKOLAH JENIS KEBANGSAAN (TAMIL) MAHATHMA GANDHI KALASALAI,Rendah,SJKT,PERAK,PPD KUALA KANGSAR,JALAN BESAR KUALA KANGSAR,31100,SUNGAI SIPUT (U),101.076391,4.818527
ABD4111,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUNGAI BIONG,Rendah,SJKT,PERAK,PPD KUALA KANGSAR,LADANG SUNGAI BIONG,33500,SAUK,100.953800,4.938770
ABD4112,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KATI,Rendah,SJKT,PERAK,PPD KUALA KANGSAR,LADANG KATI,33500,SAUK,100.917317,4.921269
ABD4113,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG GAPIS,Rendah,SJKT,PERAK,PPD KUALA KANGSAR,PADANG RENGAS,33700,PADANG RENGAS,100.846322,4.769865
ABD4114,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG PERAK RIVER VALLEY,Rendah,SJKT,PERAK,PPD KUALA KANGSAR,PADANG RENGAS,33700,PADANG RENGAS,100.869758,4.780092
ABD4115,SEKOLAH JENIS KEBANGSAAN (TAMIL) ENGGOR,Rendah,SJKT,PERAK,PPD KUALA KANGSAR,JALAN BESAR ENGGOR,33600,KUALA KANGSAR,100.966503,4.835013
ABD4116,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG CHANGKAT SALAK,Rendah,SJKT,PERAK,PPD KUALA KANGSAR,JALAN BESAR IPOH,31050,SALAK  UTARA,101.005363,4.854672
ABD4117,SEKOLAH JENIS KEBANGSAAN (TAMIL) TUN SAMBANTHAN,Rendah,SJKT,PERAK,PPD KUALA KANGSAR,LADANG SUNGAI SIPUT,31100,SUNGAI SIPUT (U),101.096351,4.870798
ABD4118,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG ELPHIL,Rendah,SJKT,PERAK,PPD KUALA KANGSAR,LADANG ELPHIL,31100,SUNGAI SIPUT (U),101.100839,4.884491
ABD4119,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUNGAI REYLA,Rendah,SJKT,PERAK,PPD KUALA KANGSAR,LADANG SUNGAI REYLA,31100,SUNGAI SIPUT (U),101.103665,4.898040
ABD4120,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG DOVENBY,Rendah,SJKT,PERAK,PPD KUALA KANGSAR,LADANG DOVENBY,31100,SUNGAI SIPUT (U),101.117742,4.785588
ABD5102,SEKOLAH JENIS KEBANGSAAN (TAMIL) THIRUVALLUVAR,Rendah,SJKT,PERAK,PPD HILIR PERAK,JALAN AH CHEONG,36000,TELUK INTAN,101.016611,4.027364
ABD5103,SEKOLAH JENIS KEBANGSAAN (TAMIL) SITHAMBARAM PILLAY,Rendah,SJKT,PERAK,PPD HILIR PERAK,"1132, JALAN JAWA",36000,TELUK INTAN,101.025829,4.020413
ABD5106,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SELABA,Rendah,SJKT,PERAK,PPD HILIR PERAK,JALAN CHANGKAT JONG,36000,TELUK INTAN,101.065309,3.990271
ABD5107,SEKOLAH JENIS KEBANGSAAN (TAMIL) DATO SITHAMBARAM PILLAY,Rendah,SJKT,PERAK,PPD HILIR PERAK,"BATU 6,KAMPUNG GLOUSTER, JALAN CHANGKAT JONG",36000,TELUK INTAN,101.087934,4.004546
ABD5108,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUSSEX,Rendah,SJKT,PERAK,PPD HILIR PERAK,JALAN KAMPAR TELUK INTAN,36000,TELUK INTAN,101.130017,4.003248
ABD5109,SEKOLAH JENIS KEBANGSAAN (TAMIL) NATESA PILLAY,Rendah,SJKT,PERAK,PPD HILIR PERAK,"BATU 14, JALAN BIDOR",36020,TELUK INTAN,101.190470,4.008185
ABD5111,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUNGAI TIMAH,Rendah,SJKT,PERAK,PPD HILIR PERAK,PETI SURAT 45,36000,TELUK INTAN,100.992433,4.044990
ABD5112,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SABRANG,Rendah,SJKT,PERAK,PPD HILIR PERAK,LADANG SABRANG,36009,TELUK INTAN,101.001800,4.009994
ABD5113,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BATAK RABIT,Rendah,SJKT,PERAK,PPD HILIR PERAK,"LDG.BATAK RABIT,KM 1 JLN.KG.BANJAR",36000,TELUK INTAN,101.010673,3.988594
ABD5114,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG NOVA SCOTIA 1,Rendah,SJKT,PERAK,PPD HILIR PERAK,"BATU 5, JALAN MAHARAJA LELA",36009,TELUK INTAN,100.981485,3.968458
ABD5115,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG NOVA SCOTIA (2),Rendah,SJKT,PERAK,PPD HILIR PERAK,BATU 7 JLN HUTAN MELINTANG,36009,TELUK INTAN,100.967989,3.943887
ABD5117,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG RUBANA 1,Rendah,SJKT,PERAK,PPD HILIR PERAK,LADANG RUBANA,36009,TELUK INTAN,100.970671,3.976339
ABD6099,SEKOLAH JENIS KEBANGSAAN (TAMIL) KAMUNTING,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,JALAN EXPO,34600,KAMUNTING,100.720267,4.903906
ABD6101,SEKOLAH JENIS KEBANGSAAN (TAMIL) YMHA,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,JALAN STESEN HULU,34000,TAIPING,100.733438,4.847322
ABD6102,SEKOLAH JENIS KEBANGSAAN (TAMIL) ST TERESA'S CONVENT,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,JALAN LONG JAAFAR,34000,TAIPING,100.737110,4.846214
ABD6103,SEKOLAH JENIS KEBANGSAAN (TAMIL) ULU SEPETANG,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,TAIPING,34010,TAIPING,100.731958,4.964748
ABD6104,SEKOLAH JENIS KEBANGSAAN (TAMIL) SELAMA,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,JLN SIR CHULAN,34100,SELAMA,100.688745,5.222207
ABD6106,SEKOLAH JENIS KEBANGSAAN (TAMIL) PONDOK TANJUNG,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,JALAN PONDOKLAND,34010,TAIPING,100.724978,5.005583
ABD6107,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG HOLYROOD,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,JALAN TAMAN SUNGAI MAS,34000,TAIPING,100.730080,4.821697
ABD6108,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG MALAYA,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,JALAN TAIPING SELAMA,34100,SELAMA,100.697764,5.135505
ABD6110,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SIN WAH,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,JALAN LADANG SIN WAH,34600,KAMUNTING,100.719595,4.916262
ABD6112,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG LAUDERDALE,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,MATANG,34750,TAIPING,100.692230,4.813094
ABD6113,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG MATANG,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,LADANG MATANG,34750,MATANG,100.686800,4.795400
ABD6114,SEKOLAH JENIS KEBANGSAAN (TAMIL) KG JEBONG LAMA,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,KAMPUNG JEBONG LAMA,34700,SIMPANG,100.679526,4.837197
ABD6115,SEKOLAH JENIS KEBANGSAAN (TAMIL) KAMPONG BARU BATU MATANG,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,KAMPONG BARU BATU MATANG,34750,MATANG,100.667632,4.847516
ABD6116,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG GETAH TAIPING,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,"BATU 14, JALAN BRUAS",34800,TRONG,100.710549,4.687450
ABD6117,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG ALLAGAR,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,BATU 20,34800,TRONG,100.737629,4.598533
ABD6118,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TEMERLOH,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,LADANG TEMERLOH,34800,TRONG,100.696292,4.650757
ABD6120,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG STOUGHTON,Rendah,SJKT,PERAK,PPD LARUT/MATANG/SELAMA,BATU KURAU,34510,BATU KURAU,100.770384,5.106461
ABD7047,SEKOLAH JENIS KEBANGSAAN (TAMIL) KERUH,Rendah,SJKT,PERAK,PPD HULU PERAK,JALAN BETONG,33100,PENGKALAN HULU,101.000691,5.705661
ABD7048,SEKOLAH JENIS KEBANGSAAN (TAMIL) GERIK,Rendah,SJKT,PERAK,PPD HULU PERAK,JALAN SULTAN ISKANDAR,33300,GERIK,101.127488,5.425183
ABD7049,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KOTA LIMA,Rendah,SJKT,PERAK,PPD HULU PERAK,TAMAN KOTA TAMPAN,33400,LENGGONG,100.965801,5.055581
ABD8451,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG GLENEALY,Rendah,SJKT,PERAK,PPD PERAK TENGAH,JALAN TAMAN SRI ARA,32800,PARIT,100.924435,4.465336
ABD8452,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SERAPOH,Rendah,SJKT,PERAK,PPD PERAK TENGAH,LADANG SERAPOH,32810,PARIT,100.890001,4.522260
ABD8453,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BULOH AKAR,Rendah,SJKT,PERAK,PPD PERAK TENGAH,LADANG BULUH AKAR,32810,PARIT,100.874456,4.522525
ABD9001,SEKOLAH JENIS KEBANGSAAN (TAMIL) GOPENG,Rendah,SJKT,PERAK,PPD KINTA SELATAN,JALAN KAMPAR,31600,GOPENG,101.163810,4.464871
ABD9003,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KOTA BAHROE,Rendah,SJKT,PERAK,PPD KINTA SELATAN,LADANG KOTA BAHROE,31600,GOPENG,101.129115,4.425506
ABD9004,SEKOLAH JENIS KEBANGSAAN (TAMIL) MAMBANG DIAWAN,Rendah,SJKT,PERAK,PPD KINTA SELATAN,MAMBANG DIAWAN,31950,MAMBANG DIAWAN,101.150641,4.270559
ABD9005,SEKOLAH JENIS KEBANGSAAN (TAMIL) KAMPAR,Rendah,SJKT,PERAK,PPD KINTA SELATAN,JALAN ISKANDAR,31900,KAMPAR,101.160319,4.301089
ABD9006,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KAMPAR,Rendah,SJKT,PERAK,PPD KINTA SELATAN,LADANG KAMPAR,31900,KAMPAR,101.109451,4.269801
ABD9007,SEKOLAH JENIS KEBANGSAAN (TAMIL) METHODIST,Rendah,SJKT,PERAK,PPD KINTA SELATAN,MALIM NAWAR,31700,MALIM NAWAR,101.109496,4.346798
ABDA001,SEKOLAH JENIS KEBANGSAAN (TAMIL) SLIM RIVER,Rendah,SJKT,PERAK,PPD MUALLIM,KAMPUNG BARU,35800,SLIM RIVER,101.400348,3.832269
ABDA002,SEKOLAH JENIS KEBANGSAAN (TAMIL) SLIM VILLAGE,Rendah,SJKT,PERAK,PPD MUALLIM,SLIM VILLAGE,35800,SLIM RIVER,101.479834,3.850517
